ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
470037.CNI,20250815,2895.2796,2842.5148,2897.794,2842.5148,2853.4332,41.8464,1.4665,19292699.0,50186050.8,2025-08-15 15:09:19
470038.CNI,20250815,2563.4952,2537.66,2570.0481,2534.6904,2542.3398,21.1554,0.8321,10591099.0,23874228.2,2025-08-15 15:09:19
470039.CNI,20250815,4902.6453,4763.6328,4922.4895,4763.6328,4768.8861,133.7592,2.8048,18531457.0,48560055.2,2025-08-15 15:09:19
470040.CNI,20250815,3925.04,3815.1051,3925.04,3815.1051,3826.1244,98.9156,2.5853,14773913.0,34642929.6,2025-08-15 15:09:19
470041.CNI,20250815,2742.4425,2698.3573,2746.1965,2690.8673,2703.6174,38.8251,1.436,20541506.0,26675845.6,2025-08-15 15:09:19
470042.CNI,20250815,3356.3536,3265.9481,3366.8523,3265.9481,3269.5218,86.8318,2.6558,19833379.0,52848580.9,2025-08-15 15:09:19
470043.CNI,20250815,4866.1414,4707.5606,4879.3087,4707.5606,4720.5065,145.6349,3.0852,21786626.0,64420267.2,2025-08-15 15:09:19
470046.CNI,20250815,2100.6918,2072.5746,2105.2701,2072.5746,2083.8941,16.7977,0.8061,38153242.0,59871692.3,2025-08-15 15:09:19
470047.CNI,20250815,1143.6368,1129.3356,1146.4367,1127.8908,1135.2442,8.3926,0.7393,24779411.0,35110440.3,2025-08-15 15:09:19
470048.CNI,20250815,1867.5385,1838.8789,1874.5488,1838.8789,1839.6335,27.905,1.5169,29126779.0,50094344.8,2025-08-15 15:09:19
470049.CNI,20250815,4488.1837,4412.2177,4488.1837,4412.2177,4422.5451,65.6386,1.4842,9787171.0,20298643.7,2025-08-15 15:09:19
470050.CNI,20250815,3408.2601,3345.9944,3408.993,3345.9944,3351.3065,56.9536,1.6994,18923130.0,30564607.5,2025-08-15 15:09:19
470051.CNI,20250815,10211.6395,10053.4671,10225.1287,10053.4671,10118.0493,93.5902,0.925,24497160.0,94375820.9,2025-08-15 15:09:19
470052.CNI,20250815,3891.803,3804.7744,3902.7547,3798.8941,3824.8663,66.9367,1.75,34249122.0,65386951.3,2025-08-15 15:09:19
470053.CNI,20250815,4201.7313,4070.2831,4202.3272,4066.5037,4090.507,111.2243,2.7191,23495647.0,71983230.1,2025-08-15 15:09:19
470054.CNI,20250815,3445.6152,3322.8625,3462.771,3322.8625,3323.6141,122.0011,3.6707,13741837.0,36566421.1,2025-08-15 15:09:19
470055.CNI,20250815,1514.1855,1490.3297,1514.602,1490.3297,1492.9325,21.253,1.4236,26448943.0,36147639.7,2025-08-15 15:09:19
470056.CNI,20250815,1790.5876,1761.4685,1796.0266,1761.4685,1769.2355,21.3521,1.2069,21072324.0,70483089.4,2025-08-15 15:09:19
470057.CNI,20250815,3154.4629,3093.774,3165.1561,3093.774,3103.0269,51.436,1.6576,43412132.0,159178098.1,2025-08-15 15:09:19
470058.CNI,20250815,1755.8856,1727.4839,1761.1741,1727.4839,1731.2608,24.6248,1.4224,37001796.0,124675387.9,2025-08-15 15:09:19
470059.CNI,20250815,4918.1378,4729.0472,4929.8815,4729.0472,4741.1862,176.9516,3.7322,32733594.0,120476751.0,2025-08-15 15:09:19
470060.CNI,20250815,1726.8274,1701.3279,1738.6863,1701.3279,1701.6403,25.1871,1.4802,14422603.0,71513982.3,2025-08-15 15:09:19
470061.CNI,20250815,1863.4202,1853.1466,1863.4784,1850.0371,1853.3523,10.0679,0.5432,13902146.0,24958164.2,2025-08-15 15:09:19
470062.CNI,20250815,7753.7529,7623.8967,7753.7529,7623.8967,7634.2083,119.5446,1.5659,88962410.0,206690677.3,2025-08-15 15:09:19
470063.CNI,20250815,2926.458,2882.7424,2926.458,2882.1211,2883.4433,43.0147,1.4918,10438676.0,20470380.5,2025-08-15 15:09:19
470064.CNI,20250815,2144.0434,2108.5217,2144.5825,2107.7228,2113.1106,30.9328,1.4639,31040671.0,30158245.4,2025-08-15 15:09:19
470065.CNI,20250815,3205.7495,3144.6745,3209.226,3144.6745,3152.0303,53.7192,1.7043,181067992.0,420164580.8,2025-08-15 15:09:19
470066.CNI,20250815,2496.6604,2430.2658,2499.0276,2430.2658,2431.6004,65.06,2.6756,14395816.93,32173544.094,2025-08-15 19:58:21
470067.CNI,20250815,5320.0649,5258.7302,5321.0334,5253.3072,5273.8781,46.1868,0.8758,30855822.0,68881523.7,2025-08-15 15:09:19
470068.CNI,20250815,5849.3683,5697.4195,5851.6357,5697.4195,5726.7241,122.6442,2.1416,21005096.0,58334547.7,2025-08-15 15:09:19
470069.CNI,20250815,1820.1191,1789.9825,1823.5693,1789.9825,1793.6882,26.4309,1.4736,26762428.0,78534187.3,2025-08-15 15:09:19
470070.CNI,20250815,4155.3919,4084.1677,4164.5149,4076.4738,4109.4944,45.8975,1.1169,22453764.0,87866595.6,2025-08-15 15:09:19
470071.CNI,20250815,3021.338,2964.7368,3037.7872,2964.7368,2972.4858,48.8522,1.6435,13458666.0,80707601.9,2025-08-15 15:09:19
470072.CNI,20250815,4246.4457,4187.5387,4253.7819,4186.318,4196.0607,50.385,1.2008,22241728.0,36410854.6,2025-08-15 15:09:19
470073.CNI,20250815,1355.549,1342.4768,1357.1993,1342.1267,1343.5538,11.9952,0.8928,12471382.54,13624088.728,2025-08-15 19:58:21
470074.CNI,20250815,2700.655,2645.8943,2703.4912,2645.8943,2655.5793,45.0757,1.6974,30650346.0,58563588.9,2025-08-15 15:09:19
470075.CNI,20250815,2542.1287,2485.2684,2543.3424,2478.3695,2496.2617,45.867,1.8374,36360757.0,95275577.8,2025-08-15 15:09:19
470076.CNI,20250815,1618.0863,1579.151,1618.3571,1579.151,1577.1257,40.9606,2.5972,16384494.0,33014990.0,2025-08-15 15:09:19
470077.CNI,20250815,1566.5068,1538.1242,1568.3128,1538.1242,1526.4491,40.0577,2.6242,7959835.0,8624846.4,2025-08-15 15:09:19
470080.CNI,20250815,3211.197,3167.6175,3216.6051,3166.5217,3176.8432,34.3538,1.0814,36987485.0,91702139.5,2025-08-15 15:09:19
471001.CNI,20250815,710.1998,693.0444,712.4539,692.6792,693.1048,17.095,2.4664,4011215.0,2806383.8,2025-08-15 15:09:19
471002.CNI,20250815,1574.6275,1527.2148,1578.8706,1527.2148,1523.52,51.1075,3.3546,3168044.0,1366279.1,2025-08-15 15:09:19
471004.CNI,20250815,6583.3697,6422.1438,6583.3697,6422.1438,6444.4375,138.9322,2.1558,13335674.0,41031027.0,2025-08-15 15:09:19
480001.CNI,20250815,1770.6903,1749.0762,1773.3753,1748.2952,1752.8511,17.8392,1.0177,51231867.0,157712648.3,2025-08-15 16:19:00
480002.CNI,20250815,1675.7918,1661.4126,1679.8313,1660.7565,1667.8465,7.9453,0.4764,51231867.0,171603725.2,2025-08-15 16:19:00
480003.CNI,20250815,3703.0222,3661.8032,3707.9184,3657.5261,3673.797,29.2252,0.7955,116106255.0,265992118.3,2025-08-15 16:19:00
480004.CNI,20250815,3275.3391,3250.7765,3282.5684,3247.4488,3267.0004,8.3387,0.2552,116106255.0,289420119.2,2025-08-15 16:19:00
480007.CNI,20250815,4693.3376,4631.8752,4696.5417,4629.3432,4637.3886,55.949,1.2065,48263794.0,129278683.1,2025-08-15 16:19:00
480008.CNI,20250815,4119.926,4080.8959,4122.7628,4079.2973,4092.7439,27.1821,0.6642,48263794.0,140665271.2,2025-08-15 16:19:00
480009.CNI,20250815,5291.3037,5210.2383,5294.5127,5210.1916,5226.4211,64.8826,1.2414,48423411.0,132369165.3,2025-08-15 16:19:00
480010.CNI,20250815,4644.8417,4590.4555,4651.3355,4590.4555,4612.5967,32.245,0.6991,48423411.0,144028219.9,2025-08-15 16:19:00
480011.CNI,20250815,2716.3814,2691.5608,2722.5914,2683.1648,2704.1306,12.2508,0.453,41009215.0,78306966.5,2025-08-15 16:19:00
480012.CNI,20250815,2384.5082,2371.4002,2392.0572,2364.3675,2386.5473,-2.0391,-0.0854,41009215.0,85203879.4,2025-08-15 16:19:00
480013.CNI,20250815,2573.6535,2524.6333,2575.2966,2515.1136,2517.9965,55.657,2.2104,8344716.0,17033043.6,2025-08-15 16:19:00
480014.CNI,20250815,2276.4072,2241.2493,2278.5702,2233.1653,2239.1799,37.2273,1.6625,8344716.0,18533259.8,2025-08-15 16:19:00
480015.CNI,20250815,8422.1967,8298.161,8443.098,8296.3964,8323.2942,98.9025,1.1883,9198275.0,34416991.1,2025-08-15 15:09:19
480016.CNI,20250815,7814.841,7739.5839,7852.0855,7717.945,7765.4232,49.4178,0.6364,8684108.0,35447711.0,2025-08-15 15:09:19
480017.CNI,20250815,10782.6742,10563.4899,10813.8072,10535.8543,10644.9495,137.7247,1.2938,8213361.0,60539641.6,2025-08-15 15:09:19
480019.CNI,20250815,2469.3489,2447.4488,2470.2151,2438.761,2446.662,22.6869,0.9273,3564136.0,5208430.7,2025-08-15 16:19:00
480020.CNI,20250815,2167.6528,2156.3211,2170.3605,2148.9766,2159.3127,8.3401,0.3862,3564136.0,5667176.4,2025-08-15 16:19:00
480021.CNI,20250815,2073.0561,2040.5956,2076.157,2040.5956,2046.4015,26.6546,1.3025,21406576.0,31885933.5,2025-08-15 15:09:19
480023.CNI,20250815,2825.5751,2772.5886,2826.678,2771.567,2779.7901,45.785,1.6471,20644340.0,62056365.3,2025-08-15 16:19:00
480024.CNI,20250815,2499.2319,2461.3685,2499.9083,2460.8424,2471.9827,27.2492,1.1023,20644340.0,67522104.2,2025-08-15 16:19:00
480026.CNI,20250815,1525.036,1451.7474,1527.81,1451.7474,1452.4266,72.6094,4.9992,25213584.0,40764231.3,2025-08-15 15:09:19
480027.CNI,20250815,2767.3416,2656.2482,2776.821,2656.2482,2659.6662,107.6754,4.0485,17106998.0,57472710.7,2025-08-15 15:09:19
480028.CNI,20250815,18666.9113,18416.2442,18669.9982,18393.3383,18410.3233,256.588,1.3937,6279668.0,16613087.2,2025-08-15 15:09:19
480030.CNI,20250815,7072.4255,6966.3817,7089.7992,6966.3817,6991.4065,81.019,1.1588,28489632.0,73980574.1,2025-08-15 15:09:19
480032.CNI,20250815,14585.7629,14227.7189,14606.4715,14227.7189,14270.3948,315.3681,2.2099,11889268.0,38489487.8,2025-08-15 15:09:19
480033.CNI,20250815,8553.2282,8415.7055,8563.8158,8407.8892,8472.5208,80.7074,0.9526,12511428.0,77739020.1,2025-08-15 15:09:19
480034.CNI,20250815,3510.9957,3441.8757,3516.9277,3440.8004,3451.5798,59.4159,1.7214,16246938.0,36715231.5,2025-08-15 15:09:19
480035.CNI,20250815,2284.9793,2244.4897,2285.2966,2244.4897,2247.4639,37.5154,1.6692,18782044.0,20336928.2,2025-08-15 15:09:19
480036.CNI,20250815,3791.1208,3742.9102,3794.706,3740.8848,3753.2971,37.8237,1.0077,44662453.0,119419762.1,2025-08-15 16:19:00
480037.CNI,20250815,3327.9293,3297.6687,3333.9926,3296.3949,3312.4774,15.4519,0.4665,44662453.0,129938029.2,2025-08-15 16:19:00
480038.CNI,20250815,4829.6085,4748.0883,4836.4107,4747.9476,4761.4241,68.1844,1.432,25269520.0,84906745.0,2025-08-15 16:19:00
480039.CNI,20250815,4230.5436,4174.3967,4240.9474,4174.3967,4193.2849,37.2587,0.8885,25269520.0,92385123.8,2025-08-15 16:19:00
480043.CNI,20250815,2459.6997,2372.2701,2469.1334,2372.2701,2380.6674,79.0323,3.3198,39081344.0,39492105.3,2025-08-15 15:09:19
480046.CNI,20250815,2550.8567,2520.4877,2553.2992,2515.2795,2529.7701,21.0866,0.8335,45940843.0,65251577.0,2025-08-15 16:19:00
480047.CNI,20250815,2239.2149,2220.68,2241.7871,2216.4472,2232.6702,6.5447,0.2931,45940843.0,70998735.1,2025-08-15 16:19:00
480048.CNI,20250815,6528.3735,6367.6223,6558.0645,6367.6223,6353.4992,174.8743,2.7524,10322821.0,10120876.3,2025-08-15 15:09:19
480052.CNI,20250815,3479.0946,3398.4609,3488.3368,3375.3033,3405.4788,73.6158,2.1617,71629463.0,101746480.4,2025-08-15 16:19:00
480053.CNI,20250815,3085.3184,3024.8913,3096.3723,3004.6472,3036.3156,49.0028,1.6139,71629463.0,110707971.8,2025-08-15 16:19:00
480055.CNI,20250815,2145.6308,2104.973,2145.6308,2104.973,2107.3459,38.2849,1.8167,43660597.0,90325464.2,2025-08-15 15:09:19
480056.CNI,20250815,2994.3018,2959.9496,2997.8137,2959.9496,2964.3947,29.9071,1.0089,12794269.0,34559354.1,2025-08-15 15:09:19
480057.CNI,20250815,2611.0563,2559.5566,2611.0563,2558.8932,2568.1584,42.8979,1.6704,26774465.0,51268958.4,2025-08-15 15:09:19
480058.CNI,20250815,1404.5046,1379.8625,1406.6563,1378.2713,1383.6575,20.8471,1.5067,76126875.0,153655137.2,2025-08-15 15:09:19
480059.CNI,20250815,1591.9554,1565.9804,1593.4,1561.8997,1568.8223,23.1331,1.4746,21409090.0,20908992.9,2025-08-15 15:09:19
480063.CNI,20250815,3716.7841,3647.616,3717.3257,3647.616,3649.4423,67.3418,1.8453,15724634.0,22623712.6,2025-08-15 15:09:19
480065.CNI,20250815,2538.4418,2518.4485,2548.1492,2511.8124,2524.2462,14.1956,0.5624,130978682.0,261990640.1,2025-08-15 15:09:19
480068.CNI,20250815,4317.2174,4246.03,4317.795,4243.2122,4246.9467,70.2707,1.6546,28474190.0,36146828.8,2025-08-15 16:19:00
480069.CNI,20250815,3789.7408,3740.9344,3790.4273,3739.0669,3748.1424,41.5984,1.1098,28474190.0,39330580.8,2025-08-15 16:19:00
480070.CNI,20250815,3949.7134,3895.9713,3953.848,3892.594,3911.4142,38.2992,0.9792,68186175.0,160827782.1,2025-08-15 15:09:19
480071.CNI,20250815,2468.5515,2415.6143,2468.5515,2415.6143,2425.0613,43.4902,1.7934,15817879.0,46536947.5,2025-08-15 15:09:19
480072.CNI,20250815,3706.7317,3669.1623,3707.1156,3669.1623,3672.1372,34.5945,0.9421,18719089.0,21703012.2,2025-08-15 15:09:19
480073.CNI,20250815,3474.7155,3454.3782,3480.4906,3446.9057,3457.7178,16.9977,0.4916,7252443.0,8895456.8,2025-08-15 15:09:19
480075.CNI,20250815,3217.4642,3151.7325,3217.4642,3151.7325,3154.3229,63.1413,2.0017,10376392.0,25738746.1,2025-08-15 15:09:19
480076.CNI,20250815,3587.2681,3507.6234,3587.2681,3507.6234,3513.6623,73.6058,2.0948,12348899.0,27397865.0,2025-08-15 15:09:19
480077.CNI,20250815,3467.2828,3354.2073,3483.3665,3353.0199,3362.0653,105.2175,3.1295,13476339.0,38664618.6,2025-08-15 15:09:19
480078.CNI,20250815,5713.1106,5641.7121,5725.6987,5639.949,5655.0318,58.0788,1.027,505073489.74,870219877.502,2025-08-15 19:58:21
480079.CNI,20250815,5880.9586,5809.9995,5897.7741,5803.992,5822.8784,58.0802,0.9974,117709089.01,289016247.687,2025-08-15 19:58:21
480080.CNI,20250815,8873.8847,8549.2506,8875.5142,8549.2506,8588.4296,285.4551,3.3237,28302046.57,103413967.67,2025-08-15 19:58:21
480081.CNI,20250815,7280.1628,7237.003,7285.6326,7217.1463,7240.409,39.7538,0.5491,58306488.39,54266108.821,2025-08-15 19:58:21
480082.CNI,20250815,1551.0522,1529.0679,1555.0258,1529.0679,1530.4073,20.6449,1.349,29891935.38,34769182.232,2025-08-15 19:58:21
480083.CNI,20250815,1627.6143,1604.4235,1631.0294,1603.0695,1609.9171,17.6972,1.0993,25552081.4,68372450.817,2025-08-15 19:58:21
480092.CNI,20250815,7516.4077,7394.8347,7540.1003,7394.8347,7402.5961,113.8116,1.5375,43454586.81,51631994.815,2025-08-15 19:58:21
480150.CNI,20250815,8881.7424,8733.4638,8903.3507,8732.3847,8754.6961,127.0463,1.4512,29194218.0,86103948.2,2025-08-15 15:09:19
480532.CNI,20250815,1688.3728,1645.3758,1688.3728,1644.3126,1650.8108,37.562,2.2754,5402173.0,7212706.8,2025-08-15 15:09:19
483001.CNI,20250815,2606.4709,2576.3441,2608.1133,2571.0089,2588.3643,18.1066,0.6995,74722928.0,228513981.2,2025-08-15 16:19:00
483002.CNI,20250815,2316.5991,2298.2345,2320.018,2293.8398,2312.9043,3.6948,0.1597,74722928.0,248640531.4,2025-08-15 16:19:00
483003.CNI,20250815,3181.8753,3135.5813,3183.9821,3132.236,3157.4906,24.3847,0.7723,34757630.0,125421939.0,2025-08-15 16:19:00
483004.CNI,20250815,2828.0053,2797.1027,2829.8366,2794.5486,2821.4596,6.5457,0.232,34757630.0,136468412.4,2025-08-15 16:19:00
483005.CNI,20250815,7586.1191,7493.2805,7591.2579,7484.381,7517.5967,68.5224,0.9115,767543084.0,1212929603.3,2025-08-15 16:19:00
483006.CNI,20250815,7344.0668,7280.8441,7347.3002,7273.318,7316.9555,27.1113,0.3705,767543084.0,1319762059.7,2025-08-15 16:19:00
483007.CNI,20250815,8450.8492,8371.8131,8459.86,8351.1831,8405.3401,45.5091,0.5414,79491179.0,226721135.9,2025-08-15 16:19:00
483008.CNI,20250815,8183.2637,8136.5105,8199.1778,8117.7127,8183.06,0.2037,0.0025,79491179.0,246689768.2,2025-08-15 16:19:00
483009.CNI,20250815,5403.0651,5332.1006,5405.2098,5329.8456,5355.2973,47.7678,0.892,33935287.0,89095629.3,2025-08-15 16:19:00
483010.CNI,20250815,4790.7461,4745.1808,4793.3887,4743.9082,4773.9761,16.77,0.3513,33935287.0,96942933.7,2025-08-15 16:19:00
483011.CNI,20250815,3164.2855,3156.2668,3165.9489,3142.7223,3158.9412,5.3443,0.1692,65766690.0,95218778.8,2025-08-15 16:19:00
483012.CNI,20250815,2798.8898,2802.0565,2805.7301,2788.3915,2809.2233,-10.3335,-0.3678,65766690.0,103605293.9,2025-08-15 16:19:00
483013.CNI,20250815,11562.2589,11530.0279,11579.4798,11484.3203,11533.0173,29.2416,0.2535,8505737.0,5615355.9,2025-08-15 16:19:00
483014.CNI,20250815,11194.7001,11204.5455,11253.7136,11146.9405,11226.5909,-31.8908,-0.2841,8505737.0,6109916.6,2025-08-15 16:19:00
483015.CNI,20250815,6455.7054,6283.5248,6455.7054,6282.4972,6292.9839,162.7215,2.5858,84986151.0,102594521.9,2025-08-15 16:19:00
483016.CNI,20250815,6246.8427,6102.5434,6248.8076,6102.4922,6122.1891,124.6536,2.0361,84986151.0,111630964.7,2025-08-15 16:19:00
483017.CNI,20250815,5346.7164,5243.2608,5346.7164,5243.0851,5256.6357,90.0807,1.7137,158382906.0,242922132.4,2025-08-15 16:19:00
483018.CNI,20250815,5174.3428,5092.8434,5179.1297,5092.8434,5114.5715,59.7713,1.1686,158382906.0,264318547.0,2025-08-15 16:19:00
483019.CNI,20250815,6736.2312,6690.9313,6739.2159,6664.754,6737.5029,-1.2717,-0.0189,97184249.0,144499287.7,2025-08-15 16:19:00
483020.CNI,20250815,6519.6966,6499.6548,6523.3984,6474.7491,6556.0778,-36.3812,-0.5549,97184249.0,157226226.6,2025-08-15 16:19:00
483021.CNI,20250815,7197.1902,7175.8215,7203.001,7149.2171,7191.6348,5.5554,0.0772,19194981.0,25845529.7,2025-08-15 16:19:00
483022.CNI,20250815,6965.2803,6970.0939,6988.1446,6945.3274,6997.403,-32.1227,-0.4591,19194981.0,28121956.6,2025-08-15 16:19:00
483023.CNI,20250815,6274.1858,6151.9845,6275.0566,6148.9572,6143.3234,130.8624,2.1302,55487830.0,86997423.4,2025-08-15 16:19:00
483024.CNI,20250815,6072.0887,5975.6936,6075.3817,5973.7041,5977.4825,94.6062,1.5827,55487830.0,94659827.2,2025-08-15 16:19:00
483025.CNI,20250815,10534.7637,10462.9418,10556.0771,10373.4046,10490.7712,43.9925,0.4193,109172757.0,128803667.1,2025-08-15 16:19:00
483026.CNI,20250815,10199.385,10167.1082,10233.1417,10074.7051,10211.5569,-12.1719,-0.1192,109172757.0,140148201.9,2025-08-15 16:19:00
483027.CNI,20250815,9622.7488,9427.1206,9628.2436,9426.6822,9456.9034,165.8454,1.7537,162428243.0,366261523.6,2025-08-15 16:19:00
483028.CNI,20250815,9314.2925,9158.4306,9317.7363,9158.4306,9203.0814,111.2111,1.2084,162428243.0,398521428.5,2025-08-15 16:19:00
483029.CNI,20250815,10952.3252,10849.5856,10979.9347,10829.2012,10886.9815,65.3437,0.6002,32920748.0,87351901.8,2025-08-15 16:19:00
483030.CNI,20250815,10601.1705,10540.2915,10632.4103,10522.177,10594.7073,6.4632,0.061,32920748.0,95045703.0,2025-08-15 16:19:00
483031.CNI,20250815,5965.9919,5955.8887,5972.3791,5921.4529,5954.1294,11.8625,0.1992,12572302.0,9259386.4,2025-08-15 16:19:00
483032.CNI,20250815,5776.2681,5787.6879,5790.4172,5755.1229,5795.8613,-19.5932,-0.3381,12572302.0,10074923.8,2025-08-15 16:19:00
483033.CNI,20250815,10032.2985,9934.7838,10076.5328,9902.2072,9980.5427,51.7558,0.5186,28143198.0,77698758.0,2025-08-15 16:19:00
483034.CNI,20250815,9706.9233,9647.8463,9757.5014,9617.7937,9708.8689,-1.9456,-0.02,28143198.0,84542340.3,2025-08-15 16:19:00
483035.CNI,20250815,5554.1178,5449.1207,5554.1178,5442.989,5451.1245,102.9933,1.8894,14428156.0,19391781.5,2025-08-15 16:19:00
483036.CNI,20250815,5375.2149,5292.9567,5375.2149,5287.8199,5303.9617,71.2532,1.3434,14428156.0,21099756.1,2025-08-15 16:19:00
483037.CNI,20250815,2699.436,2656.4676,2714.8897,2648.02,2659.9212,39.5148,1.4856,2069436.0,1408546.5,2025-08-15 16:19:00
483038.CNI,20250815,2612.5126,2580.3603,2630.7084,2572.5542,2588.1371,24.3755,0.9418,2069436.0,1532610.7,2025-08-15 16:19:00
483039.CNI,20250815,9517.5497,9370.0405,9519.7361,9327.3104,9398.0594,119.4903,1.2714,35584600.0,61027878.4,2025-08-15 16:19:00
483040.CNI,20250815,9212.7412,9103.2772,9214.7649,9063.6077,9146.1058,66.6354,0.7286,35584600.0,66403072.2,2025-08-15 16:19:00
483041.CNI,20250815,8310.4096,8239.5877,8313.22,8196.3046,8235.2006,75.209,0.9133,7302675.0,6902265.6,2025-08-15 16:19:00
483042.CNI,20250815,8045.215,8005.9825,8046.3481,7964.0286,8015.3869,29.8281,0.3721,7302675.0,7510183.4,2025-08-15 16:19:00
483043.CNI,20250815,8923.2951,8780.6274,8929.1676,8780.5026,8800.2497,123.0454,1.3982,78880805.0,173408510.2,2025-08-15 16:19:00
483044.CNI,20250815,8634.3448,8527.4628,8645.75,8527.4628,8561.1496,73.1952,0.855,78880805.0,188682248.2,2025-08-15 16:19:00
483045.CNI,20250815,3244.0047,3242.0576,3244.8413,3224.6919,3245.3698,-1.3651,-0.0421,8302108.0,7638539.7,2025-08-15 16:19:00
483046.CNI,20250815,3140.9153,3150.5737,3150.685,3129.2889,3159.1784,-18.2631,-0.5781,8302108.0,8311313.9,2025-08-15 16:19:00
483047.CNI,20250815,8804.9138,8584.9297,8813.1302,8568.57,8620.4686,184.4452,2.1396,73907196.0,152582006.4,2025-08-15 16:19:00
483048.CNI,20250815,8524.0985,8341.639,8539.1291,8327.0323,8390.4996,133.5989,1.5923,73907196.0,166021210.5,2025-08-15 16:19:00
483049.CNI,20250815,11442.0572,11336.6882,11454.0347,11292.3911,11340.8571,101.2001,0.8923,11500307.0,20013745.1,2025-08-15 16:19:00
483050.CNI,20250815,11071.1402,11009.4667,11089.4651,10968.1437,11032.3497,38.7905,0.3516,11500307.0,21776523.9,2025-08-15 16:19:00
483051.CNI,20250815,5092.8641,5061.87,5103.7609,5051.6874,5064.891,27.9731,0.5523,6757380.0,6551474.4,2025-08-15 16:19:00
483052.CNI,20250815,4927.4916,4915.4642,4947.8214,4906.3395,4926.8193,0.6723,0.0136,6757380.0,7128526.5,2025-08-15 16:19:00
483053.CNI,20250815,9331.6782,9065.0853,9374.6706,9029.1003,9122.8389,208.8393,2.2892,82128243.0,108371532.6,2025-08-15 16:19:00
483054.CNI,20250815,9035.1561,8809.3048,9084.8632,8775.5915,8880.5716,154.5845,1.7407,82128243.0,117916555.9,2025-08-15 16:19:00
483055.CNI,20250815,2748.0758,2716.0168,2751.2161,2714.8178,2719.5693,28.5065,1.0482,28750141.0,25539980.5,2025-08-15 16:19:00
483056.CNI,20250815,2659.5167,2638.1381,2664.247,2637.4005,2646.1083,13.4084,0.5067,28750141.0,27789532.6,2025-08-15 16:19:00
483057.CNI,20250815,9953.2986,9816.2374,9986.6894,9810.2117,9826.7664,126.5322,1.2876,4777550.0,9653143.9,2025-08-15 16:19:00
483058.CNI,20250815,9637.6957,9539.9135,9672.6384,9535.5252,9566.4647,71.231,0.7446,4777550.0,10503362.8,2025-08-15 16:19:00
483059.CNI,20250815,8611.7062,8455.3824,8618.1687,8433.7431,8452.8676,158.8386,1.8791,10903989.0,26442773.8,2025-08-15 16:19:00
483060.CNI,20250815,8333.4807,8212.2841,8352.2546,8192.3829,8223.868,109.6127,1.3329,10903989.0,28771691.2,2025-08-15 16:19:00
483061.CNI,20250815,6924.9847,6720.6135,6926.1119,6715.5973,6736.8323,188.1524,2.7929,53873167.0,63344997.2,2025-08-15 16:19:00
483062.CNI,20250815,6701.7725,6527.8626,6705.0932,6524.0008,6554.8108,146.9617,2.242,53873167.0,68924344.3,2025-08-15 16:19:00
483063.CNI,20250815,5852.3302,5723.5536,5852.5597,5723.5323,5723.6995,128.6307,2.2473,31112984.0,39249524.7,2025-08-15 16:19:00
483064.CNI,20250815,5661.9844,5557.7035,5670.8368,5557.7035,5567.3614,94.623,1.6996,31112984.0,42706620.4,2025-08-15 16:19:00
483065.CNI,20250815,9586.1795,9570.7479,9591.1724,9516.4136,9598.2832,-12.1037,-0.1261,9691663.0,16201220.7,2025-08-15 16:19:00
